label,number,directional,street_name,street_type,subaddress_id,subaddress_type,zip,status,lat,lon,x,y
1389 PANSY LN,1389,,PANSY,LANE,,,97527,Other,42.4242587131,-123.3502327252,-13731285.0962,5224744.731399998
1327 REDWOOD AVE,1327,,REDWOOD,AVENUE,,,97527,Other,42.4222745324,-123.3539102869,-13731694.4805,5224445.5123
3034 FOOTHILL BLVD,3034,,FOOTHILL,BOULEVARD,,,97526,Other,42.4392770658,-123.2740163696,-13722800.7303,5227009.841300003
3046 FOOTHILL BLVD,3046,,FOOTHILL,BOULEVARD,,,97526,Other,42.439664878,-123.2734659924,-13722739.4626,5227068.339400001
3024 FOOTHILL BLVD,3024,,FOOTHILL,BOULEVARD,,,97526,Other,42.4393785064,-123.2744542057,-13722849.469999999,5227025.142700002
3080 FOOTHILL BLVD,3080,,FOOTHILL,BOULEVARD,,,97526,Other,42.4390646012,-123.2724675608,-13722628.317699999,5226977.792999998
3134 FOOTHILL BLVD,3134,,FOOTHILL,BOULEVARD,,,97526,Other,42.4383345144,-123.2718011205,-13722554.129900001,5226867.667099997
3390 FOOTHILL BLVD,3390,,FOOTHILL,BOULEVARD,,,97526,Other,42.4383406276,-123.2653158599,-13721832.194,5226868.5891999975
3030 FOOTHILL BLVD,3030,,FOOTHILL,BOULEVARD,,,97526,Other,42.4384718114,-123.274475803,-13722851.874200001,5226888.376800001
3054 FOOTHILL BLVD,3054,,FOOTHILL,BOULEVARD,,,97526,Other,42.4382371069,-123.2735056549,-13722743.877799999,5226852.974299997
3020 FOOTHILL BLVD,3020,,FOOTHILL,BOULEVARD,,,97526,Other,42.4409993215,-123.273982318,-13722796.9397,5227269.631399997
3022 FOOTHILL BLVD,3022,,FOOTHILL,BOULEVARD,,,97526,Other,42.4402852958,-123.2744783201,-13722852.1544,5227161.924800001
3316 PEARCE PARK RD,3316,,PEARCE PARK,ROAD,,,97526,Other,42.436543857,-123.2686173519,-13722199.7144,5226597.570699997
1332 ROGUE RIVER HWY,1332,,ROGUE RIVER,HIGHWAY,,,97527,Other,42.4230214658,-123.3129393045,-13727133.6116,5224558.1504999995
1330 ROGUE RIVER HWY,1330,,ROGUE RIVER,HIGHWAY,,,97527,Other,42.4228222974,-123.3128723683,-13727126.1603,5224528.115599997
1350 ROGUE RIVER HWY,1350,,ROGUE RIVER,HIGHWAY,,,97527,Current,42.4226437927,-123.3125996677,-13727095.803399999,5224501.196900003
1400 ROGUE RIVER HWY,1400,,ROGUE RIVER,HIGHWAY,,,97527,Current,42.4224467981,-123.311590927,-13726983.5109,5224471.490000002
1430 ROGUE RIVER HWY APT 1,1430,,ROGUE RIVER,HIGHWAY,1,Apartment,97527,Current,42.4223722836,-123.3108180381,-13726897.473299999,5224460.253200002
1420 ROGUE RIVER HWY #A,1420,,ROGUE RIVER,HIGHWAY,A,,97527,Current,42.4225582301,-123.3113620497,-13726958.0324,5224488.294
1070 ROGUE RIVER HWY,1070,,ROGUE RIVER,HIGHWAY,,,97527,Other,42.423612177,-123.3188075231,-13727786.8587,5224647.231200002
1126 ROGUE RIVER HWY,1126,,ROGUE RIVER,HIGHWAY,,,97527,Other,42.4233518464,-123.3177180247,-13727665.576299999,5224607.972599998
910 SE M ST,910,SOUTHEAST,M,STREET,,,97526,Other,42.4312499669,-123.3162561954,-13727502.8462,5225799.1043
900 SE M ST,900,SOUTHEAST,M,STREET,,,97526,Other,42.4309538772,-123.3171914116,-13727606.954,5225754.447700001
18 FIRE MOUNTAIN WAY,18,,FIRE MOUNTAIN,WAY,,,97526,Current,42.4380439979,-123.3141267542,-13727265.797899999,5226823.8461000025
10 FIRE MOUNTAIN WAY,10,,FIRE MOUNTAIN,WAY,,,97526,Current,42.4380324584,-123.313735847,-13727222.2823,5226822.105499998
858 NE A ST,858,NORTHEAST,A,STREET,,,97526,Other,42.4429729248,-123.3136660137,-13727214.5085,5227567.344300002
836 NE A ST,836,NORTHEAST,A,STREET,,,97526,Other,42.4429714896,-123.3142346671,-13727277.8107,5227567.127800003
1836 NE FAIRVIEW AVE,1836,NORTHEAST,FAIRVIEW,AVENUE,,,97526,Other,42.4382447714,-123.3035587469,-13726089.3727,5226854.130400002
1834 NE FAIRVIEW AVE,1834,NORTHEAST,FAIRVIEW,AVENUE,,,97526,Other,42.438226538,-123.3031748725,-13726046.64,5226851.380099997
1860 NE FAIRVIEW AVE,1860,NORTHEAST,FAIRVIEW,AVENUE,,,97526,Other,42.4382503635,-123.3022663559,-13725945.5044,5226854.973899998
1864 NE FAIRVIEW AVE,1864,NORTHEAST,FAIRVIEW,AVENUE,,,97526,Other,42.4382609344,-123.301898839,-13725904.5926,5226856.568400003
1916 NE FAIRVIEW AVE,1916,NORTHEAST,FAIRVIEW,AVENUE,,,97526,Current,42.4385323455,-123.3015492371,-13725865.675099999,5226897.507700004
205 NE BEACON DR,205,NORTHEAST,BEACON,DRIVE,,,97526,Other,42.4364031706,-123.3069662364,-13726468.692699999,5226576.350400001
241 SW G ST,241,SOUTHWEST,G,STREET,,,97526,Current,42.4395653836,-123.3294421279,-13728970.6975,5227053.331500001
237 SW G ST,237,SOUTHWEST,G,STREET,,,97526,Current,42.4395254052,-123.3293370412,-13728958.9993,5227047.301100001
318 SE J ST,318,SOUTHEAST,J,STREET,,,97526,Other,42.4359404985,-123.3249264479,-13728468.0143,5226506.564000003
321 SE I ST,321,SOUTHEAST,I,STREET,,,97526,Other,42.4361862622,-123.3245196988,-13728422.735199999,5226543.633299999
322 SE I ST,322,SOUTHEAST,I,STREET,,,97526,Other,42.4365921934,-123.3243487261,-13728403.7026,5226604.861500002
322 SE J ST,322,SOUTHEAST,J,STREET,,,97526,Other,42.4358853931,-123.3247569825,-13728449.149500001,5226498.252300002
901 SW FOUNDRY ST,901,SOUTHWEST,FOUNDRY,STREET,,,97526,Other,42.4417070704,-123.3363523114,-13729739.935600001,5227376.3923999965
815 SW FOUNDRY ST,815,SOUTHWEST,FOUNDRY,STREET,,,97526,Other,42.4415117155,-123.3359300789,-13729692.9329,5227346.923799999
902 SW ISHAM ST,902,SOUTHWEST,ISHAM,STREET,,,97526,Other,42.4412544749,-123.3365729097,-13729764.4925,5227308.120099999
818 SW ISHAM ST,818,SOUTHWEST,ISHAM,STREET,,,97526,Other,42.4411108007,-123.3362490428,-13729728.4398,5227286.447499998
814 SW ISHAM ST,814,SOUTHWEST,ISHAM,STREET,,,97526,Other,42.4410841403,-123.3360582119,-13729707.196600001,5227282.425899997
808 SW ISHAM ST,808,SOUTHWEST,ISHAM,STREET,,,97526,Other,42.4410210093,-123.3358916867,-13729688.6591,5227272.902900003
932 SW 6TH ST,932,SOUTHWEST,6TH,STREET,,,97526,Other,42.4328845874,-123.3310776789,-13729152.7662,5226045.6435
310 EL CAMINO WAY,310,,EL CAMINO,WAY,,,97526,Other,42.4403181166,-123.4300684326,-13740172.3665,5227166.875600003
319 EL CAMINO WAY,319,,EL CAMINO,WAY,,,97526,Other,42.4400147939,-123.4285712537,-13740005.701299999,5227121.1215
254 EL CAMINO WAY,254,,EL CAMINO,WAY,,,97526,Other,42.4395452108,-123.4304521067,-13740215.0769,5227050.288599998
243 EL CAMINO WAY,243,,EL CAMINO,WAY,,,97526,Other,42.43931307,-123.4285042286,-13739998.2401,5227015.272200003
155 EL CAMINO WAY,155,,EL CAMINO,WAY,,,97526,Other,42.4380931441,-123.4288337261,-13740034.919599999,5226831.259199999
120 EL CAMINO WAY,120,,EL CAMINO,WAY,,,97526,Other,42.4380881818,-123.4301085137,-13740176.8283,5226830.510700002
5750 LEONARD RD,5750,,LEONARD,ROAD,,,97527,Other,42.4299131383,-123.4391414556,-13741182.3708,5225597.483900003
1018 LINCOLN RD,1018,,LINCOLN,ROAD,,,97526,Other,42.4314784663,-123.3525057072,-13731538.123399999,5225833.567000002
1024 LINCOLN RD,1024,,LINCOLN,ROAD,,,97526,Other,42.4312508269,-123.3524906137,-13731536.4432,5225799.233999997
1110 LINCOLN RD,1110,,LINCOLN,ROAD,,,97526,Other,42.4305612505,-123.3523349608,-13731519.116,5225695.231600001
1118 LINCOLN RD,1118,,LINCOLN,ROAD,,,97526,Other,42.4303649127,-123.3523294703,-13731518.5048,5225665.619999997
1126 LINCOLN RD,1126,,LINCOLN,ROAD,,,97526,Other,42.4302477175,-123.3523355726,-13731519.1841,5225647.944700003
1134 LINCOLN RD,1134,,LINCOLN,ROAD,,,97526,Other,42.4300998481,-123.3523360684,-13731519.2393,5225625.643200003
1142 LINCOLN RD,1142,,LINCOLN,ROAD,,,97526,Other,42.4299623286,-123.3523354603,-13731519.1716,5225604.9026999995
1115 IRONWOOD DR,1115,,IRONWOOD,DRIVE,,,97526,Other,42.4305074114,-123.3528761949,-13731579.365899999,5225687.111599997
1123 IRONWOOD DR,1123,,IRONWOOD,DRIVE,,,97526,Other,42.4303028709,-123.352836492,-13731574.9462,5225656.262900002
1131 IRONWOOD DR,1131,,IRONWOOD,DRIVE,,,97526,Other,42.4301567966,-123.3528555803,-13731577.0711,5225634.2321000025
1139 IRONWOOD DR,1139,,IRONWOOD,DRIVE,,,97526,Other,42.4299519334,-123.3528715919,-13731578.853500001,5225603.334899999
2082 GARDEN VALLEY WAY,2082,,GARDEN VALLEY,WAY,,,97526,Other,42.4309712661,-123.352675142,-13731556.9848,5225757.070299998
2080 GARDEN VALLEY WAY,2080,,GARDEN VALLEY,WAY,,,97526,Other,42.4309776531,-123.3524326436,-13731529.99,5225758.0336000025
1102 LINCOLN RD,1102,,LINCOLN,ROAD,,,97526,Other,42.430709937,-123.3523332612,-13731518.9268,5225717.656499997
1147 IRONWOOD DR,1147,,IRONWOOD,DRIVE,,,97526,Other,42.4297975846,-123.3528300305,-13731574.2269,5225580.056299999
1150 LINCOLN RD,1150,,LINCOLN,ROAD,,,97526,Other,42.4298049836,-123.35233101,-13731518.676199999,5225581.172200002
1161 IRONWOOD DR,1161,,IRONWOOD,DRIVE,,,97526,Other,42.4294103539,-123.3527791337,-13731568.561099999,5225521.655100003
1169 IRONWOOD DR,1169,,IRONWOOD,DRIVE,,,97526,Other,42.4292642908,-123.3525509958,-13731543.164900001,5225499.6263
1173 IRONWOOD DR,1173,,IRONWOOD,DRIVE,,,97526,Other,42.4290892868,-123.352659974,-13731555.2963,5225473.232799999
973 LINCOLN RD,973,,LINCOLN,ROAD,,,97526,Current,42.4320940608,-123.3518941791,-13731470.0484,5225926.412699997
101 SW SUSAN LN,101,SOUTHWEST,SUSAN,LANE,,,97526,Other,42.4316911271,-123.3518539229,-13731465.5671,5225865.641000003
133 SW SUSAN LN,133,SOUTHWEST,SUSAN,LANE,,,97526,Other,42.4317163607,-123.3511597632,-13731388.2936,5225869.446800001
1454 CAMEO CT,1454,,CAMEO,COURT,,,97527,Other,42.4230330101,-123.367897771,-13733251.5601,5224559.891400002
1420 CAMEO CT,1420,,CAMEO,COURT,,,97527,Other,42.4239609041,-123.367892152,-13733250.9346,5224699.820500001
1425 CAMEO CT,1425,,CAMEO,COURT,,,97527,Other,42.4236358768,-123.367413208,-13733197.6188,5224650.805200003
1424 CAMEO CT,1424,,CAMEO,COURT,,,97527,Other,42.4237576831,-123.3679427307,-13733256.565000001,5224669.174000002
1437 CAMEO CT,1437,,CAMEO,COURT,,,97527,Other,42.4234144507,-123.3670500757,-13733157.1951,5224617.4135000035
1430 CAMEO CT,1430,,CAMEO,COURT,,,97527,Other,42.4235486743,-123.3679569484,-13733258.1477,5224637.654799998
1448 CAMEO CT,1448,,CAMEO,COURT,,,97527,Other,42.4232189586,-123.367949575,-13733257.3269,5224587.932800002
1459 CAMEO CT,1459,,CAMEO,COURT,,,97527,Other,42.4230616842,-123.3671224449,-13733165.2512,5224564.215499997
1457 SUN GLO DR,1457,,SUN GLO,DRIVE,,,97527,Other,42.4233783134,-123.3682544273,-13733291.2629,5224611.9639
1475 SUN GLO DR,1475,,SUN GLO,DRIVE,,,97527,Other,42.4231030689,-123.3685514992,-13733324.3328,5224570.4564
1485 SUN GLO DR,1485,,SUN GLO,DRIVE,,,97527,Other,42.4228608176,-123.3685488807,-13733324.041299999,5224533.924500003
1467 CAMEO CT,1467,,CAMEO,COURT,,,97527,Other,42.4229114345,-123.367209621,-13733174.9556,5224541.557599999
1471 CAMEO CT,1471,,CAMEO,COURT,,,97527,Other,42.4226852201,-123.3671681961,-13733170.3442,5224507.444200002
1990 REDWOOD AVE,1990,,REDWOOD,AVENUE,,,97527,Other,42.4225365233,-123.366712064,-13733119.5678,5224485.0205999985
1441 CAMEO CT,1441,,CAMEO,COURT,,,97527,Other,42.4234153639,-123.367289863,-13733183.8881,5224617.551200002
1018 CONESTOGA DR,1018,,CONESTOGA,DRIVE,,,97527,Other,42.4212080913,-123.3219570155,-13728137.4586,5224284.694399998
1761 ROGUE RIVER HWY,1761,,ROGUE RIVER,HIGHWAY,,,97527,Other,42.4213359581,-123.304039271,-13726142.8644,5224303.976400003
1806 NE FAIRVIEW AVE #A,1806,NORTHEAST,FAIRVIEW,AVENUE,A,,97526,Current,42.438476767,-123.3047113572,-13726217.6807,5226889.124300003
1826 NE FAIRVIEW AVE #A,1826,NORTHEAST,FAIRVIEW,AVENUE,A,,97526,Current,42.438471578,-123.3043593695,-13726178.4976,5226888.341600001
1802 NE FAIRVIEW AVE #A,1802,NORTHEAST,FAIRVIEW,AVENUE,A,,97526,Current,42.4383826208,-123.3046615385,-13726212.1349,5226874.9234
1828 NE FAIRVIEW AVE #A,1828,NORTHEAST,FAIRVIEW,AVENUE,A,,97526,Current,42.4383576796,-123.3044008716,-13726183.117600001,5226871.1613000035
1817 NE FAIRVIEW AVE,1817,NORTHEAST,FAIRVIEW,AVENUE,,,97526,Other,42.4378968146,-123.3045763836,-13726202.6555,5226801.645300001
1829 NE FAIRVIEW AVE,1829,NORTHEAST,FAIRVIEW,AVENUE,,,97526,Other,42.4378931663,-123.3041190522,-13726151.7456,5226801.094999999
1831 NE FAIRVIEW AVE,1831,NORTHEAST,FAIRVIEW,AVENUE,,,97526,Other,42.4379479278,-123.3039197483,-13726129.5592,5226809.355099998
1833 NE FAIRVIEW AVE,1833,NORTHEAST,FAIRVIEW,AVENUE,,,97526,Other,42.4379320094,-123.3036114923,-13726095.2443,5226806.954000004
508 SE I ST,508,SOUTHEAST,I,STREET,,,97526,Other,42.4358573674,-123.3224516279,-13728192.5186,5226494.0251
525 SE H ST,525,SOUTHEAST,H,STREET,,,97526,Other,42.4363281994,-123.3219949352,-13728141.6798,5226565.042199999
515 SE I ST,515,SOUTHEAST,I,STREET,,,97526,Other,42.4355984143,-123.3224192473,-13728188.914,5226454.966600001
519 SE I ST,519,SOUTHEAST,I,STREET,,,97526,Other,42.4355644075,-123.3222844254,-13728173.9057,5226449.837300003
523 SE I ST #B,523,SOUTHEAST,I,STREET,B,,97526,Other,42.435401412,-123.3223293753,-13728178.9095,5226425.252400003
601 SE I ST,601,SOUTHEAST,I,STREET,,,97526,Other,42.4352192562,-123.3218282322,-13728123.122499999,5226397.777599998
930 SE M ST,930,SOUTHEAST,M,STREET,,,97526,Current,42.4312941025,-123.3153534343,-13727402.351300001,5225805.760899998
950 SE M ST,950,SOUTHEAST,M,STREET,,,97526,Other,42.4314208441,-123.3148038118,-13727341.1676,5225824.8763
960 SE M ST,960,SOUTHEAST,M,STREET,,,97526,Other,42.4310643539,-123.3140303659,-13727255.068,5225771.109899998
954 SE M ST,954,SOUTHEAST,M,STREET,,,97526,Other,42.4312220034,-123.3143104624,-13727286.2482,5225794.886799999
1045 SE ASHLEY PL,1045,SOUTHEAST,ASHLEY,PLACE,,,97526,Other,42.4280337703,-123.309532036,-13726754.3162,5225314.045000002
1053 SE ASHLEY PL,1053,SOUTHEAST,ASHLEY,PLACE,,,97526,Other,42.4278554628,-123.3095536979,-13726756.7276,5225287.153800003
1042 SE FERN ST,1042,SOUTHEAST,FERN,STREET,,,97526,Other,42.4280441109,-123.3089037165,-13726684.372000001,5225315.604500003
1046 SE FERN ST,1046,SOUTHEAST,FERN,STREET,,,97526,Other,42.427877539,-123.3089035144,-13726684.3495,5225290.483199999
696 SE J ST,696,SOUTHEAST,J,STREET,,,97526,Current,42.4349242692,-123.318282014,-13727728.359299999,5226353.284500003
650 SE H ST,650,SOUTHEAST,H,STREET,,,97526,Other,42.4362379662,-123.3208217921,-13728011.0861,5226551.431999996
505 NE F ST,505,NORTHEAST,F,STREET,,,97526,Other,42.4379559166,-123.3212717555,-13728061.1758,5226810.560099997
515 NE F ST,515,NORTHEAST,F,STREET,,,97526,Other,42.438390567,-123.3208549561,-13728014.7779,5226876.122000001
529 NE F ST,529,NORTHEAST,F,STREET,,,97526,Other,42.4380807632,-123.3203756096,-13727961.4173,5226829.3917
504 NE F ST,504,NORTHEAST,F,STREET,,,97526,Other,42.4390169229,-123.3212547073,-13728059.278,5226970.601199999
514 NE F ST,514,NORTHEAST,F,STREET,,,97526,Other,42.4386468349,-123.3208666144,-13728016.0757,5226914.7771999985
602 NE D ST,602,NORTHEAST,D,STREET,,,97526,Other,42.4403573884,-123.3187033014,-13727775.2568,5227172.799500003
422 NE CANDY LN,422,NORTHEAST,CANDY,LANE,,,97526,Other,42.4410902107,-123.3180664363,-13727704.361299999,5227283.341600001
118 NE JACKSON ST,118,NORTHEAST,JACKSON,STREET,,,97526,Other,42.445263857,-123.3221956844,-13728164.0271,5227912.937200002
781 NE 7TH ST,781,NORTHEAST,7TH,STREET,,,97526,Other,42.445094399,-123.3215878448,-13728096.3627,5227887.373599999
620 SW 6TH ST,620,SOUTHWEST,6TH,STREET,,,97526,Current,42.4357690754,-123.3291800337,-13728941.5213,5226480.707800001
626 SW 6TH ST,626,SOUTHWEST,6TH,STREET,,,97526,Current,42.4356590134,-123.3292592256,-13728950.3369,5226464.106899999
632 SW 6TH ST,632,SOUTHWEST,6TH,STREET,,,97526,Current,42.4355632858,-123.3293097971,-13728955.9665,5226449.668099999
1321 SW ISHAM ST,1321,SOUTHWEST,ISHAM,STREET,,,97526,Other,42.4423761162,-123.3409669552,-13730253.635400001,5227477.316299997
1315 SW ISHAM ST,1315,SOUTHWEST,ISHAM,STREET,,,97526,Other,42.4423096189,-123.3408323642,-13730238.652800001,5227467.2853000015
1318 SW JORDAN ST,1318,SOUTHWEST,JORDAN,STREET,,,97526,Other,42.4419063081,-123.3412157122,-13730281.3269,5227406.446800001
1316 SW JORDAN ST,1316,SOUTHWEST,JORDAN,STREET,,,97526,Other,42.4418612625,-123.341083172,-13730266.5726,5227399.651799999
1310 SW JORDAN ST,1310,SOUTHWEST,JORDAN,STREET,,,97526,Other,42.4417821652,-123.3409109892,-13730247.405299999,5227387.720200002
1306 SW JORDAN ST,1306,SOUTHWEST,JORDAN,STREET,,,97526,Current,42.4416954626,-123.3406798949,-13730221.68,5227374.641400002
1315 SW JORDAN ST,1315,SOUTHWEST,JORDAN,STREET,,,97526,Other,42.4415353767,-123.3412048704,-13730280.120000001,5227350.493000001
1311 SW JORDAN ST,1311,SOUTHWEST,JORDAN,STREET,,,97526,Other,42.4414831036,-123.3410610932,-13730264.114799999,5227342.607799999
1307 SW JORDAN ST,1307,SOUTHWEST,JORDAN,STREET,,,97526,Other,42.4414272639,-123.3408862892,-13730244.6557,5227334.184600003
1314 SW ROCK ST,1314,SOUTHWEST,ROCK,STREET,,,97526,Other,42.4411416741,-123.3414765128,-13730310.3591,5227291.104599997
1312 SW ROCK ST,1312,SOUTHWEST,ROCK,STREET,,,97526,Other,42.4411507555,-123.3412526994,-13730285.4443,5227292.4745000005
332 NE 9TH ST UNIT B,332,NORTHEAST,9TH,STREET,B,Unit,97526,Current,42.4401065789,-123.322257308,-13728170.887,5227134.966600001
1230 SW VIOLA DR,1230,SOUTHWEST,VIOLA,DRIVE,,,97526,Other,42.4306971336,-123.3408840497,-13730244.406399999,5225715.7255000025
1200 SW GREENWOOD AVE,1200,SOUTHWEST,GREENWOOD,AVENUE,,,97526,Other,42.4298644632,-123.3432453675,-13730507.267099999,5225590.142800003
1158 SW GREENWOOD AVE,1158,SOUTHWEST,GREENWOOD,AVENUE,,,97526,Other,42.4310519193,-123.3421559644,-13730385.995299999,5225769.234499998
804 SW 4TH ST,804,SOUTHWEST,4TH,STREET,,,97526,Other,42.4355954553,-123.3323139673,-13729290.3892,5226454.520300001
814 SW 4TH ST,814,SOUTHWEST,4TH,STREET,,,97526,Other,42.4353059975,-123.332658173,-13729328.706,5226410.8609
331 SW BURGESS ST,331,SOUTHWEST,BURGESS,STREET,,,97526,Other,42.435668217,-123.3333056589,-13729400.7838,5226465.495099999
806 SW DIVISION ST,806,SOUTHWEST,DIVISION,STREET,,,97526,Other,42.4355009369,-123.3337413966,-13729449.289900001,5226440.263899997
814 SW DIVISION ST,814,SOUTHWEST,DIVISION,STREET,,,97526,Other,42.4352490584,-123.3337528115,-13729450.560600001,5226402.272699997
320 SW BRIDGE ST,320,SOUTHWEST,BRIDGE,STREET,,,97526,Current,42.4352278028,-123.333404523,-13729411.7893,5226399.066699997
308 SW BURGESS ST,308,SOUTHWEST,BURGESS,STREET,,,97526,Other,42.4361053013,-123.332381297,-13729297.884300001,5226531.421700001
316 SW BURGESS ST,316,SOUTHWEST,BURGESS,STREET,,,97526,Other,42.4359745196,-123.3327895624,-13729343.3322,5226511.695500001
310 SW BURGESS ST,310,SOUTHWEST,BURGESS,STREET,,,97526,Other,42.4359312366,-123.3325561226,-13729317.345800001,5226505.167000003
325 SW BURGESS ST,325,SOUTHWEST,BURGESS,STREET,,,97526,Other,42.4356519897,-123.3329851436,-13729365.1042,5226463.047499999
317 SW BURGESS ST,317,SOUTHWEST,BURGESS,STREET,,,97526,Other,42.4356826311,-123.332797384,-13729344.2029,5226467.669200003
417 SW BURGESS ST,417,SOUTHWEST,BURGESS,STREET,,,97526,Other,42.4356766768,-123.3344309012,-13729526.0452,5226466.7711
405 SW BURGESS ST,405,SOUTHWEST,BURGESS,STREET,,,97526,Other,42.4355209525,-123.3341891259,-13729499.1309,5226443.282899998
403 SW BURGESS ST,403,SOUTHWEST,BURGESS,STREET,,,97526,Other,42.435707104,-123.3337978351,-13729455.5726,5226471.3605
316 SW BRIDGE ST,316,SOUTHWEST,BRIDGE,STREET,,,97526,Current,42.4352478338,-123.3332646301,-13729396.2165,5226402.0879999995
310 SW BRIDGE ST,310,SOUTHWEST,BRIDGE,STREET,,,97526,Other,42.4351889958,-123.3330199973,-13729368.9841,5226393.213399999
414 SW BRIDGE ST,414,SOUTHWEST,BRIDGE,STREET,,,97526,Current,42.4351917214,-123.3344060251,-13729523.276,5226393.624499999
406 SW BRIDGE ST,406,SOUTHWEST,BRIDGE,STREET,,,97526,Other,42.4351917572,-123.3339996389,-13729478.0373,5226393.629900001
412 SW I ST,412,SOUTHWEST,I,STREET,,,97526,Other,42.4391363313,-123.3321981709,-13729277.4988,5226988.612800002
531 SW G ST,531,SOUTHWEST,G,STREET,,,97526,Other,42.4403285539,-123.3323346834,-13729292.6953,5227168.450000003
420 SW H ST,420,SOUTHWEST,H,STREET,,,97526,Other,42.4397299355,-123.3318314274,-13729236.6731,5227078.152800001
427 SW H ST,427,SOUTHWEST,H,STREET,,,97526,Other,42.4396370893,-123.3324174883,-13729301.9131,5227064.147699997
421 SW H ST,421,SOUTHWEST,H,STREET,,,97526,Other,42.439558829,-123.3322140855,-13729279.270399999,5227052.342799999
419 SW H ST,419,SOUTHWEST,H,STREET,,,97526,Other,42.4393941832,-123.3321296025,-13729269.8658,5227027.507399999
411 SW H ST,411,SOUTHWEST,H,STREET,,,97526,Other,42.4394765281,-123.3318527795,-13729239.05,5227039.928400002
300 SW 3RD ST,300,SOUTHWEST,3RD,STREET,,,97526,Other,42.4393307124,-123.3314705948,-13729196.5054,5227017.933399998
309 NE B ST,309,NORTHEAST,B,STREET,,,97526,Other,42.441798552,-123.322044939,-13728147.246199999,5227390.192100003
315 NE B ST,315,NORTHEAST,B,STREET,,,97526,Other,42.4417278717,-123.3217506761,-13728114.489,5227379.530199997
306 NE C ST UNIT A,306,NORTHEAST,C,STREET,A,Unit,97526,Current,42.441341428,-123.3223690009,-13728183.3206,5227321.236599997
1800 SW J ST,1800,SOUTHWEST,J,STREET,,,97526,Other,42.4385587975,-123.3476451208,-13730997.045400001,5226901.497699998
1718 SW J ST,1718,SOUTHWEST,J,STREET,,,97526,Other,42.4385489519,-123.3471100842,-13730937.485399999,5226900.012599997
1723 SW J ST,1723,SOUTHWEST,J,STREET,,,97526,Other,42.4382236057,-123.3470140705,-13730926.7972,5226850.937799998
1713 SW J ST,1713,SOUTHWEST,J,STREET,,,97526,Other,42.4382664098,-123.3467896857,-13730901.818799999,5226857.394299999
1711 SW J ST,1711,SOUTHWEST,J,STREET,,,97526,Other,42.4382976505,-123.3466522776,-13730886.522599999,5226862.106600001
1820 SW J ST,1820,SOUTHWEST,J,STREET,,,97526,Other,42.43854142,-123.3481300233,-13731051.024500001,5226898.876500003
1839 SW J ST,1839,SOUTHWEST,J,STREET,,,97526,Other,42.4379443631,-123.3486259724,-13731106.2333,5226808.817400001
1829 SW J ST,1829,SOUTHWEST,J,STREET,,,97526,Other,42.4382604425,-123.3482829211,-13731068.045,5226856.494199999
1819 SW J ST,1819,SOUTHWEST,J,STREET,,,97526,Other,42.4382569925,-123.3480687376,-13731044.2022,5226855.9738000035
1809 SW J ST,1809,SOUTHWEST,J,STREET,,,97526,Other,42.4382235673,-123.3476790484,-13731000.8222,5226850.931999996
1725 SW J ST,1725,SOUTHWEST,J,STREET,,,97526,Other,42.4382357399,-123.3472030805,-13730947.8377,5226852.768100001
1832 SW K ST,1832,SOUTHWEST,K,STREET,,,97526,Other,42.4378378226,-123.3483139166,-13731071.4954,5226792.747100003
1842 SW K ST,1842,SOUTHWEST,K,STREET,,,97526,Other,42.4375226626,-123.3486418843,-13731108.0046,5226745.2092999965
1836 SW K ST,1836,SOUTHWEST,K,STREET,,,97526,Other,42.4375936811,-123.3483465092,-13731075.123599999,5226755.921499997
538 SW LEONARD ST,538,SOUTHWEST,LEONARD,STREET,,,97526,Other,42.4376097004,-123.3479355623,-13731029.3772,5226758.337800004
1827 SW K ST,1827,SOUTHWEST,K,STREET,,,97526,Other,42.4373261789,-123.3479762901,-13731033.911,5226715.572400004
1837 SW K ST,1837,SOUTHWEST,K,STREET,,,97526,Other,42.4370470336,-123.3483466637,-13731075.1408,5226673.467299998
1847 SW K ST,1847,SOUTHWEST,K,STREET,,,97526,Other,42.4371194178,-123.3485698708,-13731099.9881,5226684.385399997
1724 SW K ST,1724,SOUTHWEST,K,STREET,,,97526,Other,42.4376015101,-123.3472024329,-13730947.7656,5226757.102399997
1720 SW K ST,1720,SOUTHWEST,K,STREET,,,97526,Other,42.4375870733,-123.3470303938,-13730928.6143,5226754.924800001
1716 SW K ST,1716,SOUTHWEST,K,STREET,,,97526,Other,42.4376224221,-123.3468539323,-13730908.9707,5226760.256700002
1712 SW K ST,1712,SOUTHWEST,K,STREET,,,97526,Other,42.437625599,-123.3466490679,-13730886.1653,5226760.7359
539 SW LEONARD ST,539,SOUTHWEST,LEONARD,STREET,,,97526,Other,42.437626563,-123.3475226688,-13730983.414099999,5226760.881300002
603 SW LEONARD ST,603,SOUTHWEST,LEONARD,STREET,,,97526,Other,42.4372846351,-123.3474754084,-13730978.153099999,5226709.306100003
1721 SW K ST,1721,SOUTHWEST,K,STREET,,,97526,Other,42.4373193377,-123.3471628333,-13730943.3574,5226714.5405
1715 SW K ST,1715,SOUTHWEST,K,STREET,,,97526,Other,42.437326399,-123.3469317776,-13730917.6364,5226715.605599999
1711 SW K ST,1711,SOUTHWEST,K,STREET,,,97526,Other,42.4373279675,-123.3467162898,-13730893.648400001,5226715.842200004
